Menu1,Menu2,Compras menores,Menu4,Menu5,Titulo,Folder,archivo,size(in Kb),extension
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Consumibles para Impresoras (Toners)... OPTIC-DAF-CM-2019-0036,Certificación Existencia de Fondos,2019/12/,Certificación-de-Fondos-Toners.pdf,228.845,pdf
,,,,,,2019/12/,Certificación-Fondos-CM-0040.pdf,518.113,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición de Mobiliarios para Oficina principal de Optic y Punto GOB Mega Centro. OPTIC-DAF-CM-2019-0039,Certificación de Fondos,2019/12/,Certificación-fondos-Mobiliarios-copia.pdf,455.931,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Suministros de Oficinas OPTIC-DAF-CM-2019-0038,Certificación Existencia de fondos,2019/12/,Certificación-Fondos-Suministros-oficina-1.pdf,608.157,pdf
,,,,,Certificación Existencia de Fondos,2019/12/,Certificación-Fondos-Suministros-oficina.pdf,608.157,pdf
,,Compras y contrataciones,Comparaciones de precios,Comparaciones de precios 2019,Comparaciones de Precios noviembre 2019,2019/12/,COMPARAC-IONES-DE-PRECIOS-NOVIEMBRE-2019.pdf,186.907,pdf
,,Compras y contrataciones,Compras menores,Compras Menores 2019,"Compras Menores, noviembre 2019",2019/12/,COMPRAS-MENORES-NOVIEMBRE-2019-1.pdf,237.572,pdf
,,,,,,2019/12/,COMPRAS-MENORES-NOVIEMBRE-2019.pdf,235.415,pdf
,,Compras y contrataciones,Relación de compras por debajo del umbral,Relación de Compras por debajo el Umbral - 2019,"Compras por debajo del umbral, noviembre 2019",2019/12/,COMPRAS-POR-DEBAJO-UMBRAL-NOVEIMBRE-2019.pdf,270.325,pdf
,,Compras y contrataciones,Hist√≥rico lista de compras y contrataciones realizadas y aprobadas,Compras y Contrataciones 2019,"Listado de Compras y Contrataciones, noviembre 2019",2019/12/,COMPRAS-REALIZADAS-NOVIEMBRE-2019.pdf,351.351,pdf
Compras y contrataciones,Casos de urgencias,Casos de urgencias 2019,Casos de urgencias - Junio 2019,Servicio t√©cnico profesional de recursos humanos en la modalidad de outsourcing para la automatización de los servicios p√∫blicos en l√≠nea - OPTIC-MAE-PEUR-2019-0002,Cuota compromiso de pago,2019/08/,Compromiso-Concentra-Cid.pdf,485.593,pdf
Compras y contrataciones,Compras menores,Compras Menores 2018,Diciembre 2018,Impresiones y enmarcados - OPTIC-DAF-CM-2018-0054,Certificado de disponibilidad de cuota para comprometer,2019/08/,Compromiso-Grupo-Astro.pdf,744.023,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Junio 2019,Adquisición de impresiones - OPTIC-DAF-CM-2019-0016,Cuota compromiso de pago Grupo LFA,2019/08/,Compromiso-Grupo-LFA.pdf,771.513,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Materiales de Limpieza OPTIC-DAF-CM-2019-0037,Certificación Cuota a Comprometer GTG Industrial Srl,2019/12/,Compromiso-GTG.pdf,784.961,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Materiales de Limpieza OPTIC-DAF-CM-2019-0037,Certificación Cuota a comprometer Suministros Guipak Srl,2019/12/,Compromiso-GUIPAK.pdf,1064.678,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Impresiones OPTIC-DAF-CM-2019-0040,Certificación Cuota a Comprometer Hara Multiservices,2019/12/,Compromiso-Hara.pdf,693.26,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Impresiones OPTIC-DAF-CM-2019-0040,"Certificación Cuota a Comprometer Impresos Tres Tintas, Srl",2019/12/,Compromiso-IMPRESOS-TRES-TINTAS.pdf,752.304,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Mayo 2019,Adquisición materiales de limpieza - OPTIC-DAF-CM-2019-0013,"Compromiso Lemdi-K, Srl",2019/08/,Compromiso-Lemedi-K.pdf,385.999,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Materiales de Limpieza OPTIC-DAF-CM-2019-0037,Certificación Cuota a Comprometer Lemedi-K Srl,2019/12/,Compromiso-LEMEDIK-1.pdf,1065.702,pdf
,,,,,Certificación Cuota a comprometer Lemedi-K Srl,2019/12/,Compromiso-LEMEDIK.pdf,1065.702,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición de Mobiliarios para Oficina principal de Optic y Punto GOB Mega Centro. OPTIC-DAF-CM-2019-0039,Certificación Cuota a Comprometer,2019/12/,Compromiso-Leon-G-.pdf,485.995,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de precios 2019,Comparaciones de Precios Octubre 2019,Adquisición Mobiliarios para Oficina Principal de Optic y Punto GOB Mega Centro. OPTIC-CCC-CP-2019-0005,Certificación de Cuota a Comprometer,2019/12/,Compromiso-Leon-G.-Muebles.pdf,482.386,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición Estatuillas y Grabados para evento iTICge 2019.. OPTIC-DAF-CM-2019-0033,Certificación Cuota a Comprometer,2019/12/,Compromiso-Logo-Marca-SA.pdf,237.041,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Suministros de Oficinas OPTIC-DAF-CM-2019-0038,"Certificación Cuota a Comprometer Luyens Comercia, Srl",2019/12/,Compromiso-Luyen-Comercial.pdf,338.912,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición Servicio montaje de evento para el inicio de la Obra Punto GOB Santiago.. OPTIC-DAF-CM-2019-0034,Certificación de Cuota a Comprometer,2019/12/,Compromiso-Macangel.pdf,231.542,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Suministros de Oficinas OPTIC-DAF-CM-2019-0038,"Certificación Cuota a Comprometer Offitek, Srl",2019/12/,Compromiso-Offitek.pdf,347.968,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Consumibles para Impresoras (Toners)... OPTIC-DAF-CM-2019-0036,"Certificación de Cuota Comprometer Oficina Universal, S.A",2019/12/,Compromiso-Oficina-Universal-Sa.pdf,1145.881,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Consumibles para Impresoras (Toners)... OPTIC-DAF-CM-2019-0036,"Certificación de Cuota Comprometer Omega Tech, Srl",2019/12/,Compromiso-Omega-Tech.pdf,742.995,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Agosto,Compra menor adquisición materiales de limpieza... OPTIC-DAF-CM-2019-0020,Cuota Compromiso de Pago ONI3 SRL,2019/10/,Compromiso-Oni3.pdf,719.658,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de precios 2018,Comparaciones de Precios Septiembre 2018,Adquisición de equipos inform√°ticos y accesorios OPTIC-CCC-CP-2018-0003,Certificado de disponibilidad de cuota para comprometer,2019/08/,Compromiso-Soludiver.pdf,748.702,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Alquiler de Audiovisuales para Evento inicio Punto GOB Santiago.. OPTIC-DAF-CM-2019-0032,Certificación de Cuota a Comprometer,2019/12/,Compromiso-Suplieventos.pdf,230.207,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Insumos de Cocina (Caf√© y Az√∫car) OPTIC-DAF-CM-2019-0030,Certificación Cuota a Comprometer Uvro Soluciones E. Srl,2019/12/,Compromiso-UVRO.pdf,706.795,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición e Instalación Aire Acondicionado Punto GOB Megacentro... OPTIC-DAF-CM-2019-0035,Certificación de Cuota a Comprometer,2019/12/,Compromiso-Victor-Garcia-1.pdf,331.046,pdf
,,,,,,2019/12/,Compromiso-Victor-Garcia.pdf,331.046,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Servicio de Grabación y Edición de V√≠deos Institucionales.. OPTIC-DAF-CM-2019-0031,Certificación de Cuota a Comprometer,2019/12/,Compromiso-Videos-Institucionales.pdf,984.428,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Consumibles para Impresoras (Toners)... OPTIC-DAF-CM-2019-0036,Convocatoria a participar en Proceso de Compras,2019/12/,CONVOCATORIA-CM-2019-0036.pdf,236.937,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Materiales de Limpieza OPTIC-DAF-CM-2019-0037,Convocatoria a participar en proceso,2019/12/,Convocatoria-CM-2019-0037-1.pdf,191.625,pdf
,,,,,,2019/12/,Convocatoria-CM-2019-0037.pdf,183.507,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Suministros de Oficinas OPTIC-DAF-CM-2019-0038,Concocatoria,2019/12/,Convocatoria-CM-2019-0038.pdf,192.094,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición de Mobiliarios para Oficina principal de Optic y Punto GOB Mega Centro. OPTIC-DAF-CM-2019-0039,Convocatoria a participar en proceso,2019/12/,Convocatoria-CM-2019-0039.pdf,201.46,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Impresiones OPTIC-DAF-CM-2019-0040,Convocatoria,2019/12/,Convocatoria-CM-2019-0040.pdf,179.758,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Renovación y Mantenimiento de la Plataformas SoftExpert.. OPTIC-DAF-CM-2019-0041,Convocatoria,2019/12/,Convocatoria-CM-2019-0041.pdf,178.135,pdf
,,Compras y contrataciones,Relación de estado de cuentas de suplidores,Estado de cuentas de suplidores - 2019,Estado de Cuenta de Suplidor noviembre 2019,2019/12/,CUENTAS-POR-PAGAR-SUPLIDORES-NOVIEMBRE-2019.pdf,644.931,pdf
,,Presupuesto,Ejecución del presupuesto,Ejecución Presupuestaria 2019,Ejecución Presupuestaria de Noviembre 2019,2019/12/,EJECUCION-DE-GASTOS-Y-APLICACIONES-FINANCIERAS-NOVIEMBRE-2019.pdf,754.587,pdf
Compras y contrataciones,Proceso de excepción por indicados en el reglamento 543-12,Procesos Por Excepción - 2019,Procesos por Excepción Noviembre 2019,Proceso por Excepción en Medios de Comunicación... Publicidad en Programa Radial Semanal... OPTIC-CCC-PEPB-2019-0008,Especificaciones T√©cnicas,2019/12/,Esp-tecnicas-publicidad-Radial.pdf,223.402,pdf
,,Oficina de Libre Acceso a la Información (OAI),Indice de documentos disponibles para la entrega,Indice de documentos - 2019,"Indice de Documentos disponibles para la entrega, Noviembre 2019",2019/12/,Indice-de-Documentos-disponibles-para-la-entrega-NOVIEMBRE-2019.pdf,656.317,pdf
,Finanzas,Relación de ingresos y egresos,Libramientos,Libramientos 2019,Libramientos emitidos ‚Äì Noviembre 2019,2019/12/,LIBRAMIENTOS-EMITIDOS-MES-DE-NOVIEMBRE-2019.pdf,643.813,pdf
,,Compras y contrataciones,Licitaciones públicasnacional e internacional,Licitaciones públicas2019,Licitaciones Publicas Noviembre 2019,2019/12/,LICITACIONES-PUBLICAS-NOVIEMBRE-2019.pdf,174.201,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición Servicio montaje de evento para el inicio de la Obra Punto GOB Santiago.. OPTIC-DAF-CM-2019-0034,Listado de Participantes,2019/12/,Listado-de-Participantes-CM-0034.pdf,200.474,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Consumibles para Impresoras (Toners)... OPTIC-DAF-CM-2019-0036,Listado de Participantes,2019/12/,Listado-de-Participantes-CM-2019-0036.pdf,201.386,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Suministros de Oficinas OPTIC-DAF-CM-2019-0038,Listado de Participantes,2019/12/,Listado-de-Participantes-CM-2019-0038.pdf,226.262,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Renovación y Mantenimiento de la Plataformas SoftExpert.. OPTIC-DAF-CM-2019-0041,Listado de participantes,2019/12/,Listado-de-Participantes-CM-2019-0041.pdf,200.974,pdf
Compras y contrataciones,Compras menores,Compras Menores 2018,Agosto 2018,Uniformes Institucionales 2018 - OPTIC-DAF-CM-2018-0035,Listado de participantes,2019/08/,Listado-de-Participantes.pdf,244.092,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Servicio de Grabación y Edición de V√≠deos Institucionales.. OPTIC-DAF-CM-2019-0031,Listado de Participantes,2019/12/,Listado-Participantes-CM-0031.pdf,201.296,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Alquiler de Audiovisuales para Evento inicio Punto GOB Santiago.. OPTIC-DAF-CM-2019-0032,Listado de Participantes,2019/12/,Listado-Participantes-CM-0032.pdf,193.195,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición Estatuillas y Grabados para evento iTICge 2019.. OPTIC-DAF-CM-2019-0033,Listado de Participantes,2019/12/,Listado-Participantes-CM-0033.pdf,190.349,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición e Instalación Aire Acondicionado Punto GOB Megacentro... OPTIC-DAF-CM-2019-0035,Listado de Participantes,2019/12/,Listado-Participantes-CM-0035-1.pdf,224.497,pdf
,,,,,,2019/12/,Listado-Participantes-CM-0035.pdf,224.497,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Materiales de Limpieza OPTIC-DAF-CM-2019-0037,Listado de participantes,2019/12/,Listado-Participantes-CM-2019-0037-1.pdf,213.464,pdf
,,,,,Listado de participantes,2019/12/,Listado-Participantes-CM-2019-0037.pdf,213.464,pdf
,,,,,,2019/12/,Listado-Participantes-CM-2019-0039-1.pdf,172.079,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición de Mobiliarios para Oficina principal de Optic y Punto GOB Mega Centro. OPTIC-DAF-CM-2019-0039,Listado de participantes,2019/12/,Listado-Participantes-CM-2019-0039-2.pdf,172.079,pdf
,,,,,,2019/12/,Listado-Participantes-CM-2019-0039.pdf,172.079,pdf
Compras y contrataciones,Comparaciones de precios,Comparaciones de precios 2019,Comparaciones de Precios noviembre 2019,Adquisición Evento iTICge Conferencia-Reconocimiento en un Hotel del D.N. OPTIC-CCC-CP-2019-0006,Listado de Participantes,2019/12/,Listado-Participantes-CP-2019-0006.pdf,168.543,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Insumos de Cocina (Caf√© y Az√∫car) OPTIC-DAF-CM-2019-0030,Listado de Participantes,2019/12/,Listado-participantes.pdf,255.911,pdf
,,,,,,2019/12/,NOMINA-DATOS-ABIERTOS-ENERO-2018-NOVIEMBRE-2019-CSV.csv,688.203,csv
,,,,,,2019/12/,NOMINA-DATOS-ABIERTOS-ENERO-2018-NOVIEMBRE-2019-ODS.ods,310.562,ods
,,,,,,2019/12/,NOMINA-DATOS-ABIERTOS-ENERO-2018-NOVIEMBRE-2019-XLSX.xlsx,246.85,xlsx
,Recursos Humanos,Nómina,Nómina 2019,Nómina de Noviembre 2019,"Nómina de Sueldos: Personal de Vigilancia, Noviembre 2019",2019/12/,NOMINA-PERSONAL-DE-SEGURIDAD-NOVIEMBRE-2019.pdf,306.527,pdf
,Recursos Humanos,Nómina,Nómina 2019,Nómina de Noviembre 2019,"Nómina de Sueldos: Personal fijo, Noviembre 2019",2019/12/,NOMINA-PERSONAL-FIJO-NOVIEMBRE-2019.pdf,400.389,pdf
,Recursos Humanos,Nómina,Nómina 2019,Nómina de Noviembre 2019,"Nómina de Sueldos: T√©cnico Contratado, Noviembre 2019",2019/12/,NOMINA-TECNICO-CONTRATADO-NOVIEMBRE-2019.pdf,427.524,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Impresiones OPTIC-DAF-CM-2019-0040,"Orden de Compras Grupo Astro, Srl",2019/12/,OC-GRUPO-ASTRO.pdf,1129.192,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Impresiones OPTIC-DAF-CM-2019-0040,"Orden de Compras Haras Multiservices, Srl",2019/12/,OC-HARA-MULTISERVICES.pdf,1075.362,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Impresiones OPTIC-DAF-CM-2019-0040,"Orden de Compras Impresos Tres Tintas, Srl",2019/12/,OC-IMPRESOS-TRES-TINTAS.pdf,1121.028,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Impresiones OPTIC-DAF-CM-2019-0040,"Orden de Compras Grupo LFA, Srl",2019/12/,OC-LFA-SRL.pdf,1152.034,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición Servicio montaje de evento para el inicio de la Obra Punto GOB Santiago.. OPTIC-DAF-CM-2019-0034,Orden de Compras,2019/12/,Orden-de-Compra-Evento-P-GOB-Sant.pdf,429.334,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición e Instalación Aire Acondicionado Punto GOB Megacentro... OPTIC-DAF-CM-2019-0035,Orden de Compras,2019/12/,Orden-de-Compras-Aire-Acond-1.pdf,448.927,pdf
,,,,,,2019/12/,Orden-de-Compras-Aire-Acond.pdf,448.927,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Servicio de Grabación y Edición de V√≠deos Institucionales.. OPTIC-DAF-CM-2019-0031,Orden de Compras,2019/12/,Orden-de-Compras-Cropfilms.pdf,1537.49,pdf
Compras y contrataciones,Compras menores,Compras Menores 2018,Diciembre 2018,Estatuillas para ITICge 2019 - OPTIC-DAF-CM-2018-0053,Orden de compra,2019/08/,Orden-de-Compras-Estatuillas.pdf,420.313,pdf
Compras y contrataciones,Compras menores,Compras Menores 2018,Agosto 2018,Materiales de limpieza - OPTIC-DAF-CM-2018-0033,Orden de compras GTG Industrial,2019/08/,Orden-de-Compras-GTG.pdf,1184.805,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Materiales de Limpieza OPTIC-DAF-CM-2019-0037,Orden de Compras Suministros Guipak Srl,2019/12/,Orden-de-Compras-GUIPAK-1.pdf,1295.69,pdf
,,,,,Orden de Compras Suministros Guipak Srl,2019/12/,Orden-de-Compras-GUIPAK.pdf,1295.69,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Suministros de Oficinas OPTIC-DAF-CM-2019-0038,"Orden de Compras Lemedi-K, Srl",2019/12/,Orden-de-Compras-LemediK-Srl.pdf,1671.735,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Materiales de Limpieza OPTIC-DAF-CM-2019-0037,Orden de Compras Lemedi-K Srl,2019/12/,Orden-de-Compras-LemediK.pdf,1281.148,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición de Mobiliarios para Oficina principal de Optic y Punto GOB Mega Centro. OPTIC-DAF-CM-2019-0039,Orden de Compras,2019/12/,Orden-de-Compras-Leon-G.pdf,1740.408,pdf
,,,,,,2019/12/,Orden-de-Compras-Luyens-Comercial-Srl.pdf,1212.057,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Octubre 2019,Compra Menor Adquisición de Accesorios Inform√°ticos... OPTIC-DAF-CM-2019-0024,"Orden de Compras Offitek, Srl",2019/11/,Orden-de-Compras-Offitek-Srl.pdf,1289.659,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Consumibles para Impresoras (Toners)... OPTIC-DAF-CM-2019-0036,"Orden de Compras Oficina Universal, S.A.",2019/12/,Orden-de-Compras-Oficina-Universal.pdf,1329.852,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Adquisición Consumibles para Impresoras (Toners)... OPTIC-DAF-CM-2019-0036,"Orden de Compras Omega Tech, S.A.",2019/12/,Orden-de-Compras-Omega-Tech-Sa.pdf,1137.501,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Noviembre 2019,Adquisición de Insumos de Cocina (Caf√© y Az√∫car) OPTIC-DAF-CM-2019-0030,"Orden de Compras Grupo E. Oni3, Srl",2019/12/,Orden-de-Compras-ONI3-Srl.pdf,1095.153,pdf
Compras y contrataciones,Compras menores,Compras Menores 2019,Diciembre 2019,Renovación y Mantenimiento de la Plataformas SoftExpert.. OPTIC-DAF-CM-2019-0041,Orden de Compras,2019/12/,Orden-de-Compras-Plataforma-SoftExpert.pdf,537.867,pdf
